labels,source,path
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-01-11.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-02-11.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-02-11.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-01-11.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-02-01-11.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-02-11.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-02-02-11.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-02-02-11.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-01-11.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-01-11.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-01-11.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-01-11.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-01-11.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-01-01-11.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-02-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-02-12.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-01-12.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-01-12.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-01-02-12.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-01-01-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-01-01-12.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-01-12.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-02-12.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-02-12.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-02-12.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-01-12.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-01-12.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-02-02-12.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-01-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-02-12.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-02-12.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-02-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-01-12.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-02-12.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-02-12.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-02-01-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-01-12.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-01-02-12.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-02-02-12.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-02-02-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-02-12.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-01-12.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-01-12.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-01-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-01-12.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-02-01-12.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-01-12.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-02-12.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-02-12.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-02-12.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-01-12.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-02-01-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-02-02-13.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-01-13.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-01-13.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-01-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-01-01-13.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-02-13.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-02-13.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-01-01-13.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-01-02-13.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-01-13.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-01-02-13.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-02-13.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-02-13.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-02-14.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-02-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-01-14.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-02-14.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-02-14.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-01-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-01-14.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-02-14.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-01-14.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-01-14.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-02-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-01-14.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-01-14.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-02-14.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-02-14.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-01-14.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-01-14.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-01-14.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-02-14.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-02-14.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-01-14.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-02-14.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-02-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-01-14.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-02-14.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-01-14.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-01-14.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-01-14.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-01-14.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-02-14.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-01-14.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-02-14.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-02-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-01-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-02-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-02-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-02-14.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-01-14.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-02-14.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-02-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-02-14.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-01-14.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-01-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-01-14.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-01-14.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-02-14.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-02-14.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-01-14.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-02-14.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-02-14.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-02-14.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-02-14.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-01-14.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-01-14.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-02-14.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-02-14.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-02-15.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-01-15.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-01-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-02-15.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-01-15.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-02-15.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-02-15.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-01-15.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-01-15.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-01-15.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-01-15.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-01-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-02-15.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-01-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-01-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-02-15.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-02-15.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-02-15.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-02-15.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-02-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-02-15.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-02-15.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-02-15.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-01-15.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-02-15.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-01-15.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-01-15.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-01-15.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-01-15.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-02-15.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-02-15.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-02-15.wav
